puuid,games,wins,winrate
13Mf7-ufZD10_-_58be0NUD8LQPE3ekdgNbTcVGrmvdWtZGYuGHHKzjC8-Ei5nrnV_bn0kRqWal3Xg,1,0,0.0
13j2Ms5nK9fdCoQfevBscQ13WhdkOUe3jJ00XULV9IFhrU98tVgxX94BfJ9v9rOVKx03bxQ5yOdQwA,1,0,0.0
13zOQwbYCiX6V7gf1sWnfjASqx5MSM9hC5mNfQL6Tk3Nias98xiRf2lRm1__nESH356dm3UEMWp0BQ,1,0,0.0
14U8aCOnYU2BcBWD3E8dCiH29ru34uFSA-i-7iDQ5Drw7xyNoBGrHbRdu_0UvhW-O-43Gx4YOny2ww,1,0,0.0
14a1QbzTunsj8ODxcVQ0sphrfewuS7C3v-iL5nezMN3FhG_VM1lVYXaOCSM8KUzFUp3HTpmH-K4oQw,1,1,1.0
16Dq0eEikmRvXfe-z5cGpFFh2fg-04eEx-cJCMgkmVyV_ywhWqaoVSR5SGl1YDyC588vGV-IhRMSUA,1,0,0.0
16LJDh7sDGmOPE6JADIQOQeXYoVlYv4Q5o-_hqT5iBL84wsjdEPqeFoE868ELbc8pINIqXe-t3g4Tw,1,1,1.0
16TmxU55N33q3uoQ6zroiUGEKH6osJm4LIOZpYOXWcmiBWuw13UodST80Gaj14LUw_UaN4tEVa7-8Q,2,1,0.5
17HCfP1-ouPQGnHR8zS45jB1EytdUX7RFWTsTQdOk52eyFAEgxV6lnDxb1HGzh5MmpQgp7jukjjYcA,1,0,0.0
17XHdaLp5L9bf1MLzrtmi5QZwGwWTXlBFIThEbYtHVAYvVT-IuPAp3CAX0b86gWxbGKvq9tPfboL8w,1,0,0.0
19j5TPcmP7VI1rDeCo1XWXPmTxNh5DlLCa2fz7h7P2Wkb6nPi_BK6Tk-J02XEOY497hkf1R9P2M1Ig,1,1,1.0
1AWYY4Y-8JgrFNkxzG0Xhuiki-4kn67QWeV5O4qYqsFnG3EhCzuPbdNiIqX_598gIb9pkySbwnm5TQ,1,1,1.0
1BA3oi3pj478uArYdj7IkqCDS3_NpGsCLcBJnk_RNhPnNsa8Cn85vWAxz8t2YKLDR5sh5QjjzZmP5Q,1,0,0.0
1BFW5HptpUB7KvXVkIyCyyrWQbO9KaIFZ1uql_nD208HdAxsKxV_iUL1IjQsUk_6Vz_D29hbr4klCQ,2,1,0.5
1CKyeS0O5Ac0Rheru5OCdpxgPW0ycZ0EtHIl5z-whNx4_br9clqQjLiiirw1Vekhs0KNzdux-irzxw,1,1,1.0
1ClxdYpAoW6FPpB0-4p3x42bzWw7mpJu_RouPiiWKawBed_jx6gq8kCGXMq62017zCLtDHw4SxfGiw,3,1,0.3333333333333333
1DHMXMjV17zjEd94xf_4u9PVoXnsct0IPl9_mvAdMYx6TO2j3UsdJXdZ2v9zSS2AjnL_FdUCY4mKAQ,1,0,0.0
1DNjAnAMwc-Z7aI7QfNslpE137eFOC8qlT4K23Euv55yGKKNKC6ZbUquZa3whvCvkSeVPiMelKUNKg,2,1,0.5
1DZnEMfn5HgrKArKdeXeZG1f1JmlfjFkw17K_ZPpChhLCs_KK55n1Ztsczos2AbCXAXwdE2Zb_j4fQ,1,0,0.0
1Ei1p36tse5rkDvnvCQjp18r9NEgq3anreHF-71OxN44ZjHvmAspaWVbmCW92ZlidYetLm7kTaaqrg,1,1,1.0
1El-j2eaJ7SW0DTEahmpwL6x76j527ruQOHV2q_CMzglqQJd8ppWK2aSNWrFwPPJbvgLhLjsfb4XMw,1,0,0.0
1HbNdHiXkMaAvp7v6084v-UBKlyA49AUlg3IjuWyPBnUoliztdS0ISe-Ty_CssosZo3byJF6t1ChIQ,1,1,1.0
1HucT7UnRlXhZesc34YFTZRKctxif_m1nMMpxqdH7lGL6Vo2d2EYUdS923JXJ7ctQyajkWelOG6tQg,1,0,0.0
1I8HgNS5ZCaB4In9cZcTwy5mT5oUjvuiXPI8FWixODq8ENkAE9ji0PHO0IOSvLqyOacHVWeBOB_CtQ,1,0,0.0
1IM-TQ8C_PYD7YCNyViYcmvAxhfz-81l6Bal6yFihFjR1iKw_C9TuPpGlFrIM5uERRy5rqgBg-X7uQ,1,0,0.0
1Iaqa7OxPfi71vGFZy5b7A1b88E4EapycqBsmpawVj1XQsP_btvOXHC3BZM1_fWE06rBbuHwGfNdcQ,1,1,1.0
1In0vTFxp8aXG_mpItR3PnlkgiWQ_ezz1LIkPcGa5KxHpOn6eWfOymns6yRV737swNT-Kpjx5ioUAg,1,1,1.0
1JDEMSrkeqcTMJjg_aaoFxjG7XAVf-wh_RUXI0ojeb8hV1jkwQisRJRJE9M9XntZ_3hrnF4KvTODFw,2,0,0.0
1JX4oPC4SWYjYKlxawbS15Vp-pjSI_CnXwCKIpiReTWWwcXj2tHmbsU9OH0Lo5NHJydPv2hAA_KupA,1,1,1.0
1KPXQPv0NopEvwJqz0b0bfW0xX93LjFYY72oHpy9_l_WQEGKFkr8AkcnFG7u_ACm1_EAHJgagMkM5g,1,1,1.0
1L4VCj-b-YFXa2zSEkwHlsRaolIxUGTNn9JkJpt_PCcxkRWuB5BC7xdg1rrA-iNbymGii3bOjfQz5g,1,1,1.0
1LefKU5eWu3C59Lweaa7JrulIWdBGzlaxDKQ74v5XgGhl9LNb7JPO7hd1j2a_m7glV3lw3VR7shPdQ,1,0,0.0
1LjkfmjC7lTS1OBcXZVx9Ml-gEi8V6sndvzsgzAT6cs1_5krykaUdeVP0NDNg_SMiXwIf-SX399g4w,1,1,1.0
1MTkc6Wh-zBtIa6WWM70F9ALgo_MY-kt4FvYRjPtSQTYmutQhycIKcDzzGHwGJaU8MfN79T_819s4Q,1,1,1.0
1NBcQ1oVZgtxNkQRilytSrzGD-j4trjnEDh3uqtIQAt-P4RbV-ujANVP1l0N1coFQyz8oOtPOgWxeQ,1,0,0.0
1ORrvixKnfEJvuzepv5_zXhlHUIxef9T2t4N1OaF7URCKQcaj0WYP2jfUBFWce0BXjVeCSRBWbKPxw,1,1,1.0
1PrLq-S2ZaJxW5JJCT4lX32Evf9AHjYjCqnMvZyVim5nAeMU4CsAzajWzs-4hvK7ZxKwDwh5qmn-Dg,1,0,0.0
1QFWjn9afCfSf0Mz3V0jfDH--5l-2nl39S-1sbNLdkP5xxBkXhIsGZDACGbEKEzuZdOTMNqFD5xHtg,1,1,1.0
1SBFjDOu83FilIoJVUsD4oOFEevGFOfEnbziv_wTZjpx7oL34tsDMoCiyZ2pnnsikat_ZY1az64i1A,1,0,0.0
1SZJ_ADhWQiakToyNm5jZdNrMb02tdMB2bzgGiwH_dNMTXBFKNNK8vN5Ts9zblPnuiAanB3bUtGRuw,1,1,1.0
1Txq3rQ1M9UfVtp3KzHVvmUiSSVCIlWBuzPqajQBWb3lFvb3HTL_Dv68Cad13qKRtAmfxvk6vz654g,2,0,0.0
1UapyzZcPgZY4fGoQu5-KT5iQ--hKYMMEfznD25akcv9JqDgBwekq3l2FqxMv1UqjZJ3EsRS_d9Mjw,1,1,1.0
1V28cDdxRo7UtU4LO9Lw3dLOBXzEIR3Du_mWjHTkexaHXl_B8QwyzEuLdM3lgJJad98wduIEhSgjgA,1,1,1.0
1V67s1Sjel4_aAgFoJIwvQHyzIxij-0sBFH15g2vP96nyEeZBxelQ2rMLRx-4PjWPevw0P6EZqLrXw,3,2,0.6666666666666666
1Vcav2CvzesAlw1LMusw6INyLvFx2mWGm5iOTLpTLXppPmaIyGK7Ge19tljj-FzrzaZsPMoTt3O7Uw,4,3,0.75
1WWV5nu-LYDm11FQO0v83zR0xlNDGwUPevrHVSaFBvcxk6L_h6hA6o3nw7AgjcVeNfOnKjVw9mQ3PA,1,1,1.0
1WrJ9BAzoil29JSrCG_In0W8IImqmZoFaLzU2xIIlLkgnDTdM71v0Na4cUIM6qrg9hiX0_fGcuFd6Q,2,2,1.0
1X7oOhBAfRnkhOY6dqMIgp_PEKjiYBzWTYcu202bHcphtJ3vyG1yLHb0AK91KfDR606uCeK6iLJqUA,1,0,0.0
1XTeqTA91lMT80Pp-OYcVW35adp_Ra2YYom8wWfEIUIpnrNbFDOmrIaa_PX-eexLM6R9FPm9aj4WHA,1,1,1.0
1XlesCBYyoJPZSSL3kZ0od6GpK4uly6X6ZOWUEg09FYLORz-nNXTk9A91bZbD1e2Tyjf4ZAHIWP8Bg,3,1,0.3333333333333333
1Y0ANDUvFPVZuIZRDZZBFeRTIazaTax6-5ttF7dhkpoiEKaElt97Yn-KN7DLoxKcxma9xl7JTd8k-A,1,0,0.0
1Y16SCtrYr35C1netalWEHAC9gn6x8hnAUHDDwhe7pZuBmYHXC_lN6j2ZS26H8GzgbMgQmGL-dOM2w,3,3,1.0
1ZDbduyFhDPB6qz0e-fNVsLIEl0Lpm5bHaZPLPJ6Y5rbw5Anz8cA1vp4HLn8sc_oPvz3clp-nKmcdQ,3,1,0.3333333333333333
1agUpYh5TPcuXJ56v7ix3z1ji4B9XoEFjvga-IqFNpt9taQQTwP87GRhNZUu4XROECa8_vA0DFYJEA,1,0,0.0
1cybZtlF0QiTGd2N2d0VktjOmi9A3aM65WEQM4UPDOAn3wwXeMegfTa_XvCZiyLsLEpO9Qk9q_jySg,8,5,0.625
1d8RhX4n2cfZ1vqVQnU1Y709oz_pJAY3gCJEZgtJEQDqk78_H8ej1y6-3eKff5Febdc6wosukbUdPA,1,1,1.0
1edy_SrpeDYZVpa1FtPsYUGXpHwZICgjHozVtv1xty43_1Zg_F6djLYp0JyxjP7mZzBr11uF-qOVGQ,3,1,0.3333333333333333
1ehN_pPILvp35-vq0hju0JWXVzjkbH6xoXavplkUkfbGbzalBUKywOcalcRCUGWfBueW3x3SiywX_Q,2,1,0.5
1f9KQ_fR10X-N2YkjlTpKr_9NXA1DafBqQJHCWtUrS4JuNekAB7b_3YKWU5p4-5Ye0j5avEU6I6YsA,2,0,0.0
1h3B8S7fECu4P3mcyMGYONEDmhAvt5lMPKUC4W1QecVePNHaTJUixpk9ieYQdNd0jTgKf9sqIzGPXg,1,1,1.0
1hsZ1VNbDmhRua8Cremb9b8LYRSkQjnanPpoxoNvE5oKk0cB3hQITKa6eOKqIdfto1oxCpV04jYhoA,3,2,0.6666666666666666
1iEMaHlzwElBPKijP6nMEDFbvPJ9bsKNde5YRRJezIeCe6sPkFroZzRjUNe__6GdiRq8I1sTjKbNSA,1,0,0.0
1jELVWkzQfIm0xqgiGagPsLmFVBTvptr2T-d9FGbzchhcFmwe6fJilhJ1SQ-DWTC0NVLLLPgDWufZg,1,1,1.0
1jSxgxJJ7OYJRr30SLclikUEJZRR1mB1MFGJucUGBA-47-_REItTfgdX24Er6XWqs4nozCyf7luPTQ,1,1,1.0
1kK316zcjYLnsu7YW2jjwFFE5ryDqkfrGC1k44Arn-L4l0ocvB-SNWBYKANGDh1dUTeofLmusasORA,1,0,0.0
1kUTgCqT8TlTb_3uDf_KzGuRpVzLOWjKBbwAM6Q8vmlu0Yb8aiIiiFv54e5FpLR_BX4yXR4EoBfyrw,1,1,1.0
1ksD3hRD1XjiK514KtAnOnjtg7pAHxusknIfxl8VzHrQnY6H6i9IFX0IR4c6jp_NpiqpLRQW1E9uqw,1,1,1.0
1nvq9fpwZRvKaq3RcZoLxqlR0sTsVjKITxND4V1ah-BQQx1fby8dnRxxWHNBvzhp9grs5BCJsxuheQ,1,1,1.0
1oANwRsKwxWXNRD23sE_UFC3MqgxvQSicg8DbKIyEDwgXJpllv9JRgZ0Ux1RUEx795IQAGoMc4HVdw,1,0,0.0
1oqDkn9lw2OtdnJ9frdsIcnwKxF2tO2_1V_y-yLID1eDGiNB8LxYNg927fiY5T2tuYao1v3ddSEQoQ,1,0,0.0
1pJ6WJn0gN2YxxUUJ-jaBw2ehw-yZ2YlrdN05CIAW2wWciJV-Fo2qvj6mWN8fBiUUc6wfmBdHHy_gQ,1,1,1.0
1qS5PQS-6wa0xI4rafUlNS3OAbcZMAeDqAzvRaAFA2V5GrRkt1JaCFFpuXWd_xdReUxRg9QevtHxLg,1,1,1.0
1qvCQHY1PQ_FEzKidZXPAoGhIb3NHKXJAK6reCzmKIQGxzSgtSxaD9j-Nfk3puKcJ6lG4DkLnZiGWQ,1,0,0.0
1rAVoBf7fJKmBvKYfCFE_rUpSkfhV_dSUH468XrVIaCDSAFRCqU5f_0YhixH5E47iQceLmT-so6bdA,1,0,0.0
1rRxSwye2ZYjOobSSfthcJ3nqlZjqb9MxGvrKFU3PEk_SiXLm5GdTPCpf4luzumaUpMX3QPxTkmNXA,1,1,1.0
1ro-b7-doMNhSacxhQUfXkDLhKWL8WI4PUsAtLnOnP0kTAIduth21y3Z5qRESW3FrDwau4SyOT7quA,1,1,1.0
1s58IL-xqmPAJXu7IJxp2C9MtCuTCsDhLsD1ZMD0GkyIbrZLb7kkNZn2VVPCivu5QZlFAbYEzwDW1Q,1,1,1.0
1s6kt_ru9-EKla3ozQ911DFBmPnXcbQnhWdPBc_qnI9TICsA731hXGPmDTdOyxJKAEFdFOoe7pyCUQ,1,0,0.0
1uQFJ9sbUj2WqGRCpvkU-sJGn3qD2UxKRM6nu8pGBYkcR0hO8GLqS6E1qKST1msVdqBbApu7HCqe0Q,1,0,0.0
1v0WYB98-a6LV5A3Q3Bk0PhtYixEBXLb5petaYq5ysa1To_cyJRr8xahcOJXp6b1_v3C60wo2ZGUyA,1,1,1.0
1v2U47bPouYx5_n_VpQ9JQyz16Pz6UT-7ZDODooFsq5Ii0QhjqMbnet5f3e5-6sV3MhV7eFNb58zwQ,3,2,0.6666666666666666
1voz-Mim2buhp3WuN_6cWurIOcRcanK7C9ztErllW0Rjvll1L3DMxwaASHAepcNFvm4tzxkzvY4gDw,1,0,0.0
1vtlESoU3x-rAeaQLMpLI7wez8KExYim7lFssEZpEbKfNiFplDmlYcAC7ithOZUvt01KYwLcOUBm_A,1,0,0.0
1wqEg54-I-Fs6IPAXqIZbR7esf-dDWHI_yXdwFmZVPTfECeEIIl3K-z5DnO6j7q94WImN1vczRs4Cg,1,1,1.0
1wrTYdsGwCpqUHrvTf-fRQzZRoSAaJXL5bOGLpstwx2-IJCl9_E5WXO0tOKdNa2cwTr2lJzV93MRBg,1,0,0.0
1xPKOlthz7-vi2qFxbSPAFj7kaw3MvLV3AzPMj9PGim9IFVxoIrbQ32BdYSBE9KydmSLw7O0JM0qWw,1,0,0.0
1xXkJW7H07j2U0Tc8ltNgQOpABMhtvJCWM0ExezxaQKEIQOP_UvfIF0_1Q7GgzN_Rg2Wk50M-p2xVw,2,1,0.5
1y6jQfwCHkgdfhAEkHh65oqwmJmhMIMeOXReW7sJTwOAGpQnYibgZQ-3vdSS6ZkVLNOtbz9xAKlkYQ,1,1,1.0
1yHDgI7HGXUy8xA5d_gOHAb6hY9GIxSgtEfCCb_bNhCETmh6bjXXl27yGutyPFT5S52e9otE5OqQpQ,1,0,0.0
1yO6kkxZVlNl7te9uTZFjRinwwRRBVzeBTD_wjp4Yh4YWpb_Hs1IaNAnwqe_imwYcZkKQ5Rv_zaDSQ,1,1,1.0
2-0EyaTH8dVuIVnA2C09HWQp7rIV6iVcF_lNt2J3V0_Wy_Qf_UPcv9tXUBl3RY5zkywo2emNjxC3Dw,2,1,0.5
2-ccxsHJRbR--c3BbEORuOYY2_QU0tET2mCwsI9z2IpZWEyLgpQjR0hFJydUv0Fbv4-00YvRPDKgiw,1,1,1.0
20SZQ-p7l74i1Fs7v3UurWoZ0IZ9mhxf163Eligb24M-sLp8dajVmDfx_u6-6UVPASOny_50dz_aHQ,2,1,0.5
21YEzb4LtgVpAzB-EWt8-M9_Z24LMzWi1C_haW-ufVpKpqqkBfJ2SlFnRzu-JMIP__aknSH2bVlEnQ,1,1,1.0
21i2RFHg2ih9R2tJoL7u4UHDvxS_4sMmEZJFOkYqa9m_w55_n2s-2rKTJ2Cd4fsvFuapxAU5H28XIg,1,1,1.0
227wLD-avNDXJUBYgpJAQrQps181SEIfiZo5RfzG9Q-qhjFbPgSIhuXi1_mwnlSTtqO4IZVvkXwIXw,4,4,1.0
2300a2IoHCob0FAOPa82atJ6mwbg-tZVtUHqWgX-MH67ZVWxMBqKxA5DoqNZDO-Ft9BPfw0fAnwixQ,1,1,1.0
24ZTfLBTJKgYx6pe0rBmBPh8ghb6xaq2kGLMmBIr2adEuDK3QKAhqAYaWx4MObn_R_uOcMSwff2k6A,1,0,0.0
24zIBLJTL8oEVShqgu1IkHE2onJcURTMVez_fwHl-7poFa-yRuRtIOwVQBt-48nic_AW-DSHigU4pQ,2,2,1.0
25e47HWIlmkkUz1sW56byQ37hKa_tLGPjTi2nvJyazfwj6nW1YBScmVmqSLRnLuOg2qwJMLqErpVAA,2,1,0.5
262kz3wxfgeHWN-z_0urdI5WjrnIlqjSSAwGjuVxnWi2GYRTsIf5dJP4fXSD9mdashN3y3uNq7Szgg,3,2,0.6666666666666666
27ACvXppwGunVoqqmFesnTrfnD2Trv4r6XZAYPpRVpWhr-xT6JXyKoBelqxsBjR9KSPO4aQYOpdKqw,1,1,1.0
29oYvge_B8h6jjdgsLtrmRPN4HvOFesTW7LUJg6Imnj6JUDTEIu21mLQ9d73ZGkY5LY4AsnXnmS0vA,1,0,0.0
2A0IxP_Lmkqd0CE4yFO8X6A-nB4J3b50PrFwJihE1pGsLepMV9NTnavRNNYFjfYBW0y_X_Fym7PHYw,1,0,0.0
2AIqJmBiQEEFz8ciBMdcURCMIZlzDRHpo12_maSfO1KgsNKhX4QwMBQGxwsDlsrbPxPEth7f-OC4vA,1,1,1.0
2ANFy3v47bwhn1K35SkIaPpzbuZ7HbDoqEO72kEtQDP8khTcwRsIo8bOn46EvYvxplx4D0y1gidtzA,1,0,0.0
2AXJ9vW0GLLWVYgv6cgOYc-nyoo8FfCdzzL3-sa6O65H5OfwkKgZBh8dhGTJ75tZPEPVvpd03woK1A,1,0,0.0
2AXNn5OEqMC1-VzldmczZ0QtLz3tFNn73r25flM6jFmZJVD6fJb03lWHUfHGL_IcDaOlXq8x0M5oVg,1,0,0.0
2BCA7Asx7n41SrZM9i7fpUqGa1sm_cRfnupN-AUDV2oQ6KwHNWroEz-5AVd-6aAkwwFJEZ8ZNNMM5A,1,1,1.0
2EAiSfsyEPFFr0tx5WNv03eQuBJW2OYNfmoKcgg3IdD2HbH4oBJfdk2r6uUjvdHeQ3swGG_jfwWoyQ,1,1,1.0
2JQ5iB-53SHc3cpVr5etzWE8PxqPAU7AAW9NjB05KoL2LNlbguovijELtXZFoMQ9hIfiv5ciBY_yTw,1,1,1.0
2JWSzRay2aJLxYcKdT4Xnm0c8QNr-M4V0B6aJOIJCCv7uJpzJeYR1vjFxwJSqV-gTjlfSdCjmDnjFw,1,0,0.0
2JhpBo8XqZv8sC16Dr95EZ4yM04JpnCWp66JXkRwHgezIV7ezfgW4raY8Qr2z5ebVIDQeeBgXAo2Ig,1,0,0.0
2MQx6KyYsR2a1DPtZpIKpqNoezw_Qb5Sih0tbnIXt1kEA6rbjlGF2wYBalPB_CBvN5NWoC_gfTaCDQ,2,1,0.5
2NjExAwvtVB1lqEi-2IUVZzE-5NzzoDOnLMmuIU3zoCYlflUkKEczPkWLqYngo9hjVZTSHtTAlp-ww,1,0,0.0
2RciQwPjMTgGhIkN7-Br_LY_nU2Wl8uOle2E6ux-GnRGmVDrZLUzw85LZueOfqKLXJfXJCNlJdlv3w,1,0,0.0
2V6PDOltM_2jdH_lujYlh6TipzrEQPscxTR0sXXD6SxPWxf5VmagGiPWYOybzRiX7y20DOWL2lkTmg,1,1,1.0
2WR0sBWREG-lBrXEO41CJ9vYNrNBj7du9_fa9qL95X3L0NzGQe9trecNxJIICvcNQEsfDar3fvEGfA,1,0,0.0
2WxDxou_sSd8FGzCS0iIrgFLySDZ1Nu8r2H7TfETOsw-5f-GFp605drwLg9AaPHY9Bkw4jTOLt0HmA,1,0,0.0
2XWXoeUyKP_x7tkdtOw3Cg-j_HphueZMFU0MmZ_Zlt_jC9jouclvnqvpgopHgOpF5ck6zkswUymcbw,1,1,1.0
2ZUwFmsYG3HGeUvSUoFpPoELxo0ktyudmMeqJQGhhC3JFU2OWgpAJyEyNcEUsxlAzQLTOAfG3iHmGg,1,0,0.0
2ZV7bQhrNPrNCJiVKD-jTKUhZWKpM5SJfhrcgmSVWKCamBd_Zyq4RCXw9EniV72eboKc8jBPqCvciQ,1,1,1.0
2ZzzHoUwkaB_qQ5-A9Wd79wR3cy-9kl4gpDDgIaeRzP8ZQ6KE_z908nKKps_YihXbdJuB3UjuOFxwg,1,1,1.0
2anO9b28YIYQEpoJlGSR-upjNLYwbEIrE8WKtP0trRKGt2QQ4sRWaI8sA_0YgzT_ODKnDYIAvFqdIw,1,0,0.0
2bD1pjstnMlsmqIKIEkCZxHyQiWK2ykF_SrjbbocSO17Ggq943Y-ER6wcHbkpb7p0IgOoxgNQ2JCpA,1,0,0.0
2be0MhU1A-HrFuYnh8Lh5pKmctFUD1p1QsXqPS8nEmXHw_AmVKZyWzlWxeN3G9vs7cN7r4IIPpHhEw,2,1,0.5
2cIvOTbZT2GL8CrBGc7WQI40EhqtFzRsLrhshHD8tJHDe1AU_2uV5MeikJ-O5eDVbzt2RRNxFcRemQ,1,1,1.0
2dLuhYgZc0J14miK_sbIlshmggBCNa1e9CGROQa5z2TWrBazqKUKrw5immb5m3c1vmoMfijusnr0kQ,1,0,0.0
2dpcJJ6y8jujbLM7_B4ev3VzkJpzUzGgWPmTskAuoZJlyivsHolAkdERJBe3iuC-ZiI5LcF7dIbzYQ,1,1,1.0
2dv5lxkTVgyw7udmiU_CPUXV0ES1KfcnqSjr9d-8ULJZTT4ZKdWCsVIOUIz93LuANDjFQODcjUJgKQ,1,0,0.0
2eI_cw9oiPwfSD7aE10ZecVNOG0WUwlfD705SwJUQPc-AQm32WAhszYRJtJwQkNvHpt5q5LdlW1bSA,1,0,0.0
2eWj-XypQg8k2-7q-x_QZ78TtGp1Eik0UgrZ8gnaO8-QWaVWt_O1zdVUmQdhPx3p0D_2urwAhUFVww,1,0,0.0
2f1B14LxCCyJoVc2YkFwkCHozL-AKo-Brl_kfszoCCpVPIAwvA38hPwg08eb3qAYJPEqQ9MJwVQRxw,1,0,0.0
2f9FX2oRN8A5n3mFXzt_uS9QteH9zbePHcK7h6Qba1GiMNMLsNHthAgPbpaw1oPlxFajpb0iEN3CBQ,2,1,0.5
2gVtcCOxmpalw_qi_WZ8OGNobgBqa0LCugXiwx0UtmRMYjVYa4jvMRENM5gT0fd5UrQ2X61tGhFxZg,1,0,0.0
2iUqirN702JGumikmoLqJ5uzR8IrWQJWQwKg52NF9bqZ_7ycdGOxkb-jcp8oY4lniaj204aKn_80MA,1,1,1.0
2iacVsqg4VXfcs4tmqMRmlGIrUU8JqphZCq37gIJKvXOBEuFYpsYJ88ny-rQABjvh8PP-DlnLIKnuQ,1,1,1.0
2jNhMoA3B24dIUsvSTWMO-ErhH9N0aaOhuTHR23uvIL0KcvRNol2X6P1Y8jD1YbdyiuFP4oea_ZpyA,3,1,0.3333333333333333
2kFegDT8mNB60HWeiuveQbhn993l0XkHFdjfJj0_ChzjLyJ2-bV9YQd7gtRV01V1q7tYel9LAvY-PA,1,1,1.0
2kFiaTyuF2r09X-LfH2zAotVAtf393zOfBh4ljdbAYY7y-KLoQzWZflhb6qTIGspWpERR_76ulzOFQ,1,0,0.0
2l3fBglEN7z9q7Fli5ph0HiUSq8lzm1Q9b7JwcFk_5ZfEA-OAsR1Ua9tICXTAzTRM4iASe2mUsweVA,4,0,0.0
2l8XmVMJCNIFxbPrAgHdO_av7TAv5c7mWspysTb_5Dhjey-zvVzS8ts2rMAcdBzQiEGXx8OLTfGFrg,1,1,1.0
2lhcx_yHpNQ-59fKUwQy9TinMKql_2d33Qx11ArZnDuZaoHvEYfUkiLhbX-1SoR_1OlVXPthaxWPcg,1,1,1.0
2llHGnyPGUxvDtjajI5AlgXaS1cP40TmH0FvaYqBsTGN95YYA1_E1ptfQCz8m-kG8lE6h4vcFWazMQ,1,1,1.0
2lu-myMKWsfDijLRih4sBO93qQqFKsmNP4kuA3IjPD3XTLgxc5e-W3WM3CqfaXY7fAmthtQu6nOtGQ,1,0,0.0
2m2FRZAa-2_8Vodjhzkdl6yIEtYDQHwRgurg5YK2E77FYj7YA2cchRbHmKqXSDI4d8LwkzPM4BpFYA,2,0,0.0
2mVXI49Km1WnabNGmGEK_NKjkLhRrGPP31HMlK8bGWGq-JG6O5KgEH5kEt7Sn7BouQfrYEBcK-ecmA,2,1,0.5
2mrS00xdTUUpup3-8R3-9Uz1RkRSv_UTHMaGzepVXv_fU-HV3_7FDlLziXzptvxwIhfOcnpI1AfP8g,1,0,0.0
2nPM0dEWP6HZF-heU-9djZbYKKRrmFCTucQh1i-ZAfjbjSQ8jE-bZs59iQzu2INel4SlrzJmNq2YcQ,1,0,0.0
2nb5Bog8SIl78FBRLikUl_ZMSkARX0d56vIJ7zOj3E401K3yKZaqk3g6NaaP6qvO4yWFXoBJlLQLZQ,1,0,0.0
2ncqmdGvf9Jn8fA6otcfb3z98luR-WnxPpbYVav0X3O7K2n_24Jj9SNmtwFu1gVeBdoJ3x7Jpmzs2A,1,1,1.0
2o3oD4VckVz42S7AkV3KOB56y_TpeDVtIq09gA3A00OjjO-mMb_j5yhIQ6kGup8Vd7l_Q27Jpq80_g,1,0,0.0
2on-nyNI7Qz-RcsMJuSSHdFFMjP2LUCD60qks5nDYEfhWwKQKpyeBkuoOZ4qX24_wTDrmr3tKqPsTw,1,1,1.0
2r7MBmJvHKYj_50XkVXhZJELgT-uw1OBMZBDYRJuSatZZWNM1x5viiXK3GDOY2fF4ukz_ODd6uRX7g,1,1,1.0
2rFfP_w0VCdJQVhTvC4_kgI_9NYaTF9Y0JYYtI7BbPdDv_dWhkUdE2Eys7nxvvyE8irpPf7uw3XD-Q,1,0,0.0
2sTl_WMOIN6p4H9BllwL3lJ2DzkQWLxNc58_oXBuEbnbi_XrqD2N1ydEDXDoqm9JmK2TiPF_XlhMfA,3,2,0.6666666666666666
2u3qteM4okcLURW7S9iD6TvtEHDhGKFS3cor2z-cj3GnG3ezqzmnfKUDYXIlV_Si6rXq9NqJ3ISWQA,1,0,0.0
2w2ld5_rVENGXTrcfx1an1AcWWZ9CfndZKfvGG0VAuc8ZAmet746DBT5C_uzRZZbMxqA0m0eeJYmEA,1,0,0.0
2w9xfdlygzSlPAhbOZutoWww2xNSTCeJTskixg1JJGV3oj-alqbxep8n4qDIFFCeAF3y3NdqS2MgeA,14,8,0.5714285714285714
2wb-6bczrQRFGtbY5wvxuIggkqqQTyHPV0MUxxka3bFTHdi-60MFLGBji9huY_fRjlU8R2HeaCKMzg,1,0,0.0
2xCd8hR67G17dywj9wUMfKzrNvOnvhqnej-7EB_w-tCMt0U52tqd_i1mq55bXsgpCG9GJ2cnhze_yQ,1,0,0.0
2xKe1VdKWEoKIKAvZI121IXSr5pACWunw3MjuC_wgTG64FDZxLGFFF8hJRP82Ow7tFURbToQe1oY7Q,1,0,0.0
2xLe-iP94iU9XFjQHmD6iItpx7HrKRa932gKDYDP9jaVJGukbU73H3bL1GLVda0TuVO_hho7QREuLQ,2,2,1.0
2xMvEAXVTnZQAtrecc95hpHsPkdfK_Qrq2R7ZRPuTVl7a8W6iiIsgXgSQMpkqhHCuahIYIya8MgV7g,1,0,0.0
2ykPC1zGNafvRRog2FwHYmE6pxnxIzZEHLHLzVpkmryQrbm_JxZrbCFkkD-wnfwYdn5VRjgjDWo8ag,1,1,1.0
2ypmnRH0aiXd2qVoUE4fuGfDU4X9y8YAbeyRGufiQ4wJMt6YRhsiyvZpckAl8zgXohiALNTtLo-_2g,1,1,1.0
